"cod_setor","situacao_setor","homens_soma","mulheres_soma","total","homens_percentual","mulheres_percentual","domicilio"
"250750705000424","1","0","0","0",NULL,NULL,NULL
"250750705000425","1","153","84","237","64.556962025316450","35.4430379746835400","HOMEM"
"250750705000426","1","36","128","164","21.951219512195124","78.0487804878048800","MULHER"
"250750705000427","1","29","68","97","29.896907216494846","70.1030927835051600","MULHER"
"250750705000428","1","237","121","358","66.201117318435750","33.7988826815642440","HOMEM"
"250750705000429","1","91","144","235","38.723404255319146","61.2765957446808540","MULHER"
"250750705000430","1","173","121","294","58.843537414965986","41.1564625850340140","HOMEM"
"250750705000431","1","207","135","342","60.526315789473685","39.4736842105263150","HOMEM"
"250750705000432","1","174","103","277","62.815884476534290","37.1841155234657100","HOMEM"
"250750705000433","1","120","76","196","61.224489795918366","38.7755102040816340","HOMEM"
"250750705000434","1","231","93","324","71.296296296296290","28.7037037037037020","HOMEM"
"250750705000435","1","93","56","149","62.416107382550340","37.5838926174496600","HOMEM"
"250750705000436","1","96","83","179","53.631284916201120","46.3687150837988800","HOMEM"
"250750705000437","1","120","75","195","61.538461538461540","38.4615384615384600","HOMEM"
"250750705000438","1","144","54","198","72.727272727272730","27.2727272727272730","HOMEM"
"250750705000439","1","176","90","266","66.165413533834580","33.8345864661654100","HOMEM"
"250750705000440","1","111","150","261","42.528735632183910","57.4712643678160900","MULHER"
"250750705000441","1","123","168","291","42.268041237113400","57.7319587628866000","MULHER"
"250750705000442","1","132","117","249","53.012048192771080","46.9879518072289200","HOMEM"
"250750705000443","1","43","30","73","58.904109589041100","41.0958904109589000","HOMEM"
"250750705000444","1","95","70","165","57.575757575757580","42.4242424242424200","HOMEM"
"250750705000445","1","78","42","120","65.000000000000000","35.0000000000000000","HOMEM"
"250750705000446","1","202","137","339","59.587020648967550","40.4129793510324500","HOMEM"
"250750705000447","1","158","129","287","55.052264808362370","44.9477351916376300","HOMEM"
"250750705000448","1","169","113","282","59.929078014184400","40.0709219858156000","HOMEM"
"250750705000449","1","121","34","155","78.064516129032260","21.9354838709677400","HOMEM"
"250750705000450","1","117","83","200","58.500000000000000","41.5000000000000000","HOMEM"
"250750705000451","1","130","90","220","59.090909090909090","40.9090909090909100","HOMEM"
"250750705000452","1","92","38","130","70.769230769230770","29.2307692307692300","HOMEM"
"250750705000453","1","167","95","262","63.740458015267170","36.2595419847328300","HOMEM"
"250750705000454","1","167","143","310","53.870967741935480","46.1290322580645200","HOMEM"
"250750705000455","1","207","98","305","67.868852459016400","32.1311475409836050","HOMEM"
"250750705000456","1","175","115","290","60.344827586206900","39.6551724137931000","HOMEM"
"250750705000457","1","179","111","290","61.724137931034484","38.2758620689655160","HOMEM"
"250750705000458","1","148","126","274","54.014598540145980","45.9854014598540200","HOMEM"
"250750705000459","1","124","109","233","53.218884120171670","46.7811158798283300","HOMEM"
"250750705000460","1","152","134","286","53.146853146853150","46.8531468531468500","HOMEM"
"250750705000461","1","171","146","317","53.943217665615144","46.0567823343848560","HOMEM"
"250750705000462","1","106","53","159","66.666666666666670","33.3333333333333360","HOMEM"
"250750705000463","1","132","145","277","47.653429602888090","52.3465703971119100","MULHER"
"250750705000464","1","139","108","247","56.275303643724700","43.7246963562753000","HOMEM"
"250750705000465","1","150","96","246","60.975609756097560","39.0243902439024400","HOMEM"
"250750705000466","1","163","56","219","74.429223744292240","25.5707762557077630","HOMEM"
"250750705000467","1","172","100","272","63.235294117647060","36.7647058823529400","HOMEM"
"250750705000468","1","131","89","220","59.545454545454550","40.4545454545454500","HOMEM"
"250750705000469","1","100","72","172","58.139534883720930","41.8604651162790700","HOMEM"
"250750705000470","1","188","165","353","53.257790368271955","46.7422096317280450","HOMEM"
"250750705000471","1","166","117","283","58.657243816254415","41.3427561837455850","HOMEM"
"250750705000472","1","75","61","136","55.147058823529410","44.8529411764705900","HOMEM"
"250750705000473","1","211","84","295","71.525423728813560","28.4745762711864400","HOMEM"
"250750705000474","1","136","83","219","62.100456621004570","37.8995433789954300","HOMEM"
"250750705000475","1","186","123","309","60.194174757281550","39.8058252427184500","HOMEM"
"250750705000476","1","172","127","299","57.525083612040135","42.4749163879598650","HOMEM"
"250750705000477","1","208","113","321","64.797507788162000","35.2024922118380060","HOMEM"
"250750705000478","1","105","68","173","60.693641618497110","39.3063583815028900","HOMEM"
"250750705000479","1","159","150","309","51.456310679611650","48.5436893203883500","HOMEM"
"250750705000480","1","109","93","202","53.960396039603964","46.0396039603960360","HOMEM"
"250750705000481","1","72","54","126","57.142857142857146","42.8571428571428540","HOMEM"
"250750705000482","1","137","203","340","40.294117647058826","59.7058823529411740","MULHER"
"250750705000483","1","196","113","309","63.430420711974110","36.5695792880258900","HOMEM"
"250750705000484","1","68","46","114","59.649122807017540","40.3508771929824600","HOMEM"
"250750705000485","1","89","81","170","52.352941176470590","47.6470588235294100","HOMEM"
"250750705000486","1","96","58","154","62.337662337662340","37.6623376623376600","HOMEM"
"250750705000487","1","95","65","160","59.375000000000000","40.6250000000000000","HOMEM"
"250750705000488","1","48","42","90","53.333333333333336","46.6666666666666640","HOMEM"
"250750705000489","1","47","34","81","58.024691358024690","41.9753086419753100","HOMEM"
"250750705000490","1","131","92","223","58.744394618834080","41.2556053811659200","HOMEM"
"250750705000491","1","194","129","323","60.061919504643960","39.9380804953560400","HOMEM"
"250750705000492","1","45","135","180","25.000000000000000","75.0000000000000000","MULHER"
"250750705000493","1","62","45","107","57.943925233644860","42.0560747663551400","HOMEM"
"250750705000494","1","125","56","181","69.060773480662990","30.9392265193370160","HOMEM"
"250750705000495","1","150","153","303","49.504950495049506","50.4950495049504940","MULHER"
"250750705000496","1","138","87","225","61.333333333333336","38.6666666666666640","HOMEM"
"250750705000497","1","178","88","266","66.917293233082700","33.0827067669172900","HOMEM"
"250750705000498","1","136","108","244","55.737704918032790","44.2622950819672100","HOMEM"
"250750705000499","1","71","60","131","54.198473282442750","45.8015267175572500","HOMEM"
"250750705000500","1","324","133","457","70.897155361050320","29.1028446389496730","HOMEM"
"250750705000501","1","135","89","224","60.267857142857146","39.7321428571428540","HOMEM"
"250750705000502","1","155","91","246","63.008130081300810","36.9918699186991900","HOMEM"
"250750705000503","1","90","70","160","56.250000000000000","43.7500000000000000","HOMEM"
"250750705000504","1","212","67","279","75.985663082437270","24.0143369175627230","HOMEM"
"250750705000505","1","131","47","178","73.595505617977520","26.4044943820224700","HOMEM"
"250750705000506","1","111","89","200","55.500000000000000","44.5000000000000000","HOMEM"
"250750705000507","1","195","141","336","58.035714285714285","41.9642857142857150","HOMEM"
"250750705000508","1","338","171","509","66.404715127701380","33.5952848722986300","HOMEM"
"250750705000509","1","181","99","280","64.642857142857140","35.3571428571428540","HOMEM"
"250750705000510","1","181","112","293","61.774744027303754","38.2252559726962460","HOMEM"
"250750705000511","1","153","92","245","62.448979591836730","37.5510204081632700","HOMEM"
"250750705000512","8","35","8","43","81.395348837209300","18.6046511627907000","HOMEM"
"250750705000513","4","89","46","135","65.925925925925920","34.0740740740740760","HOMEM"
"250750705000514","8","231","65","296","78.040540540540550","21.9594594594594600","HOMEM"
"250750705000515","1","229","102","331","69.184290030211490","30.8157099697885180","HOMEM"
"250750705000516","8","5","6","11","45.454545454545450","54.5454545454545500","MULHER"
"250750705000517","1","77","128","205","37.560975609756100","62.4390243902439000","MULHER"
"250750705000518","1","257","111","368","69.836956521739130","30.1630434782608700","HOMEM"
"250750705000519","1","54","62","116","46.551724137931030","53.4482758620689700","MULHER"
"250750705000520","1","116","161","277","41.877256317689530","58.1227436823104700","MULHER"
"250750705000521","1","185","93","278","66.546762589928050","33.4532374100719400","HOMEM"
"250750705000522","1","172","234","406","42.364532019704434","57.6354679802955660","MULHER"
"250750705000523","1","126","137","263","47.908745247148290","52.0912547528517100","MULHER"
"250750705000524","1","132","129","261","50.574712643678160","49.4252873563218400","HOMEM"
"250750705000525","1","57","29","86","66.279069767441850","33.7209302325581400","HOMEM"
"250750705000526","1","103","52","155","66.451612903225810","33.5483870967741900","HOMEM"
"250750705000527","1","120","61","181","66.298342541436470","33.7016574585635400","HOMEM"
"250750705000528","1","174","86","260","66.923076923076920","33.0769230769230800","HOMEM"
"250750705000529","1","177","76","253","69.960474308300390","30.0395256916996050","HOMEM"
"250750705000530","1","141","97","238","59.243697478991600","40.7563025210084000","HOMEM"
"250750705000531","1","156","113","269","57.992565055762080","42.0074349442379200","HOMEM"
"250750705000532","1","90","75","165","54.545454545454550","45.4545454545454500","HOMEM"
"250750705000533","1","68","42","110","61.818181818181820","38.1818181818181800","HOMEM"
"250750705000534","1","129","52","181","71.270718232044200","28.7292817679558000","HOMEM"
"250750705000535","1","124","62","186","66.666666666666670","33.3333333333333360","HOMEM"
"250750705000536","1","159","83","242","65.702479338842980","34.2975206611570200","HOMEM"
"250750705000537","1","178","93","271","65.682656826568260","34.3173431734317400","HOMEM"
"250750705000538","1","211","101","312","67.628205128205120","32.3717948717948700","HOMEM"
"250750705000539","1","127","116","243","52.263374485596710","47.7366255144032900","HOMEM"
"250750705000540","1","88","52","140","62.857142857142854","37.1428571428571460","HOMEM"
"250750705000541","1","147","79","226","65.044247787610620","34.9557522123893800","HOMEM"
"250750705000542","1","136","74","210","64.761904761904760","35.2380952380952400","HOMEM"
"250750705000543","1","90","53","143","62.937062937062940","37.0629370629370600","HOMEM"
"250750705000544","1","156","123","279","55.913978494623656","44.0860215053763440","HOMEM"
"250750705000545","1","43","57","100","43.000000000000000","57.0000000000000000","MULHER"
"250750705000546","1","107","109","216","49.537037037037040","50.4629629629629600","MULHER"
"250750705000547","1","110","94","204","53.921568627450980","46.0784313725490200","HOMEM"
"250750705000548","1","169","152","321","52.647975077881620","47.3520249221183800","HOMEM"
"250750705000549","1","135","177","312","43.269230769230770","56.7307692307692300","MULHER"
"250750705000550","1","113","87","200","56.500000000000000","43.5000000000000000","HOMEM"
"250750705000551","1","170","136","306","55.555555555555560","44.4444444444444400","HOMEM"
"250750705000552","1","132","84","216","61.111111111111114","38.8888888888888860","HOMEM"
"250750705000553","1","89","118","207","42.995169082125610","57.0048309178743900","MULHER"
"250750705000554","1","179","120","299","59.866220735785950","40.1337792642140500","HOMEM"
"250750705000555","1","114","82","196","58.163265306122450","41.8367346938775500","HOMEM"
"250750705000556","1","96","86","182","52.747252747252745","47.2527472527472550","HOMEM"
"250750705000557","1","99","66","165","60.000000000000000","40.0000000000000000","HOMEM"
"250750705000558","1","79","33","112","70.535714285714290","29.4642857142857150","HOMEM"
"250750705000559","1","90","38","128","70.312500000000000","29.6875000000000000","HOMEM"
"250750705000560","1","138","67","205","67.317073170731700","32.6829268292682900","HOMEM"
"250750705000561","1","71","20","91","78.021978021978030","21.9780219780219780","HOMEM"
"250750705000562","8","0","0","0",NULL,NULL,NULL
"250750705000563","8","94","6","100","94.000000000000000","6.0000000000000000","HOMEM"
"250750705000564","1","81","34","115","70.434782608695660","29.5652173913043480","HOMEM"
"250750705000565","1","41","54","95","43.157894736842100","56.8421052631579000","MULHER"
"250750705000566","1","0","0","0",NULL,NULL,NULL
"250750705000567","1","0","0","0",NULL,NULL,NULL
"250750705000569","1","0","0","0",NULL,NULL,NULL
"250750705000570","1","0","0","0",NULL,NULL,NULL
"250750705000571","1","167","101","268","62.313432835820900","37.6865671641791000","HOMEM"
"250750705000572","1","37","34","71","52.112676056338030","47.8873239436619700","HOMEM"
"250750705000573","1","13","9","22","59.090909090909090","40.9090909090909100","HOMEM"
"250750705000574","1","64","41","105","60.952380952380950","39.0476190476190500","HOMEM"
"250750705000575","1","100","107","207","48.309178743961354","51.6908212560386460","MULHER"
"250750705000576","1","107","111","218","49.082568807339450","50.9174311926605500","MULHER"
"250750705000577","1","0","0","0",NULL,NULL,NULL
"250750705000578","1","77","66","143","53.846153846153850","46.1538461538461500","HOMEM"
"250750705000579","1","40","34","74","54.054054054054056","45.9459459459459440","HOMEM"
"250750705000580","1","143","149","292","48.972602739726030","51.0273972602739700","MULHER"
"250750705000581","1","133","115","248","53.629032258064520","46.3709677419354800","HOMEM"
"250750705000582","1","154","83","237","64.978902953586500","35.0210970464135000","HOMEM"
"250750705000583","1","116","87","203","57.142857142857146","42.8571428571428540","HOMEM"
"250750705000584","1","0","0","0",NULL,NULL,NULL
"250750705000585","1","34","39","73","46.575342465753420","53.4246575342465800","MULHER"
"250750705000586","1","0","0","0",NULL,NULL,NULL
"250750705000587","1","0","0","0",NULL,NULL,NULL
"250750705000588","1","0","0","0",NULL,NULL,NULL
"250750705000589","1","82","70","152","53.947368421052630","46.0526315789473700","HOMEM"
"250750705000590","1","37","29","66","56.060606060606060","43.9393939393939400","HOMEM"
"250750705000592","1","72","32","104","69.230769230769230","30.7692307692307700","HOMEM"
"250750705000593","1","53","50","103","51.456310679611650","48.5436893203883500","HOMEM"
"250750705000594","1","63","63","126","50.000000000000000","50.0000000000000000","IGUAL"
"250750705000595","1","83","74","157","52.866242038216560","47.1337579617834400","HOMEM"
"250750705000596","1","150","106","256","58.593750000000000","41.4062500000000000","HOMEM"
"250750705000597","1","174","105","279","62.365591397849464","37.6344086021505360","HOMEM"
"250750705000598","1","72","151","223","32.286995515695070","67.7130044843049300","MULHER"
"250750705000599","1","186","121","307","60.586319218241044","39.4136807817589560","HOMEM"
"250750705000600","1","127","161","288","44.097222222222220","55.9027777777777800","MULHER"
"250750705000601","1","158","114","272","58.088235294117645","41.9117647058823550","HOMEM"
"250750705000602","1","221","134","355","62.253521126760560","37.7464788732394400","HOMEM"
"250750705000603","1","86","59","145","59.310344827586206","40.6896551724137940","HOMEM"
"250750705000604","1","207","80","287","72.125435540069690","27.8745644599303120","HOMEM"
"250750705000605","1","44","102","146","30.136986301369863","69.8630136986301400","MULHER"
"250750705000606","1","192","134","326","58.895705521472394","41.1042944785276060","HOMEM"
"250750705000607","1","167","114","281","59.430604982206404","40.5693950177935960","HOMEM"
"250750705000608","1","62","29","91","68.131868131868130","31.8681318681318700","HOMEM"
"250750705000609","1","238","104","342","69.590643274853800","30.4093567251462000","HOMEM"
"250750705000610","1","139","32","171","81.286549707602330","18.7134502923976600","HOMEM"
"250750705000611","8","28","3","31","90.322580645161300","9.6774193548387100","HOMEM"
"250750705000612","1","97","213","310","31.290322580645160","68.7096774193548300","MULHER"
"250750705000613","1","111","51","162","68.518518518518520","31.4814814814814800","HOMEM"
"250750705000614","1","139","73","212","65.566037735849050","34.4339622641509400","HOMEM"
"250750705000615","1","172","69","241","71.369294605809130","28.6307053941908730","HOMEM"
"250750705000616","1","135","133","268","50.373134328358210","49.6268656716417900","HOMEM"
"250750705000617","1","231","155","386","59.844559585492230","40.1554404145077700","HOMEM"
"250750705000618","1","83","137","220","37.727272727272730","62.2727272727272700","MULHER"
"250750705000619","1","248","96","344","72.093023255813950","27.9069767441860460","HOMEM"
"250750705000620","1","122","89","211","57.819905213270140","42.1800947867298600","HOMEM"
"250750705000621","1","75","116","191","39.267015706806280","60.7329842931937200","MULHER"
"250750705000622","1","75","79","154","48.701298701298704","51.2987012987012960","MULHER"
"250750705000623","1","118","89","207","57.004830917874390","42.9951690821256100","HOMEM"
"250750705000624","1","88","102","190","46.315789473684210","53.6842105263157900","MULHER"
"250750705000625","1","98","81","179","54.748603351955310","45.2513966480446900","HOMEM"
"250750705000626","1","144","81","225","64.000000000000000","36.0000000000000000","HOMEM"
"250750705000627","1","115","127","242","47.520661157024790","52.4793388429752100","MULHER"
"250750705000628","1","103","102","205","50.243902439024390","49.7560975609756100","HOMEM"
"250750705000629","1","179","95","274","65.328467153284680","34.6715328467153300","HOMEM"
"250750705000630","1","196","100","296","66.216216216216210","33.7837837837837800","HOMEM"
"250750705000631","1","252","127","379","66.490765171503950","33.5092348284960400","HOMEM"
"250750705000632","1","0","0","0",NULL,NULL,NULL
"250750705000633","1","105","76","181","58.011049723756905","41.9889502762430950","HOMEM"
"250750705000634","1","205","81","286","71.678321678321680","28.3216783216783230","HOMEM"
"250750705000635","1","175","58","233","75.107296137339060","24.8927038626609440","HOMEM"
"250750705000637","1","60","84","144","41.666666666666664","58.3333333333333360","MULHER"
"250750705000639","1","128","106","234","54.700854700854700","45.2991452991453000","HOMEM"
"250750705000640","1","115","93","208","55.288461538461540","44.7115384615384600","HOMEM"
"250750705000641","1","48","37","85","56.470588235294116","43.5294117647058840","HOMEM"
"250750705000642","1","114","86","200","57.000000000000000","43.0000000000000000","HOMEM"
"250750705000643","1","85","53","138","61.594202898550726","38.4057971014492740","HOMEM"
"250750705000644","1","192","177","369","52.032520325203250","47.9674796747967500","HOMEM"
"250750705000645","1","170","93","263","64.638783269961980","35.3612167300380240","HOMEM"
"250750705000646","1","109","73","182","59.890109890109890","40.1098901098901100","HOMEM"
"250750705000647","1","167","89","256","65.234375000000000","34.7656250000000000","HOMEM"
"250750705000648","1","76","43","119","63.865546218487395","36.1344537815126050","HOMEM"
"250750705000649","1","39","30","69","56.521739130434780","43.4782608695652200","HOMEM"
"250750705000650","1","124","63","187","66.310160427807490","33.6898395721925100","HOMEM"
"250750705000651","1","108","84","192","56.250000000000000","43.7500000000000000","HOMEM"
"250750705000652","1","59","34","93","63.440860215053760","36.5591397849462400","HOMEM"
"250750705000653","1","34","66","100","34.000000000000000","66.0000000000000000","MULHER"
"250750705000654","1","4","5","9","44.444444444444440","55.5555555555555600","MULHER"
"250750705000655","1","61","67","128","47.656250000000000","52.3437500000000000","MULHER"
"250750705000656","1","111","70","181","61.325966850828730","38.6740331491712700","HOMEM"
"250750705000657","1","83","88","171","48.538011695906434","51.4619883040935660","MULHER"
"250750705000658","1","101","92","193","52.331606217616580","47.6683937823834200","HOMEM"
"250750705000659","1","71","77","148","47.972972972972975","52.0270270270270250","MULHER"
"250750705000660","1","92","70","162","56.790123456790130","43.2098765432098700","HOMEM"
"250750705000661","1","227","124","351","64.672364672364680","35.3276353276353300","HOMEM"
"250750705000662","1","93","70","163","57.055214723926380","42.9447852760736200","HOMEM"
"250750705000663","1","71","33","104","68.269230769230770","31.7307692307692300","HOMEM"
"250750705000664","1","102","150","252","40.476190476190474","59.5238095238095260","MULHER"
"250750705000665","1","82","90","172","47.674418604651166","52.3255813953488340","MULHER"
"250750705000666","1","194","116","310","62.580645161290320","37.4193548387096800","HOMEM"
"250750705000667","1","58","53","111","52.252252252252255","47.7477477477477450","HOMEM"
"250750705000668","1","6","2","8","75.000000000000000","25.0000000000000000","HOMEM"
"250750705000669","1","69","153","222","31.081081081081080","68.9189189189189200","MULHER"
"250750705000670","1","186","89","275","67.636363636363640","32.3636363636363700","HOMEM"
"250750705000671","1","24","2","26","92.307692307692300","7.6923076923076925","HOMEM"
"250750705000672","1","90","119","209","43.062200956937800","56.9377990430622000","MULHER"
"250750705000673","1","130","77","207","62.801932367149760","37.1980676328502400","HOMEM"
"250750705000674","1","114","113","227","50.220264317180614","49.7797356828193860","HOMEM"
"250750705000675","1","122","185","307","39.739413680781760","60.2605863192182400","MULHER"
"250750705000676","1","132","90","222","59.459459459459460","40.5405405405405400","HOMEM"
"250750705000677","1","102","87","189","53.968253968253970","46.0317460317460300","HOMEM"
"250750705000678","1","89","72","161","55.279503105590060","44.7204968944099400","HOMEM"
"250750705000679","1","127","94","221","57.466063348416290","42.5339366515837100","HOMEM"
"250750705000680","1","66","117","183","36.065573770491800","63.9344262295082000","MULHER"
"250750705000681","1","40","106","146","27.397260273972602","72.6027397260274000","MULHER"
"250750705000682","1","91","101","192","47.395833333333336","52.6041666666666640","MULHER"
"250750705000683","1","100","89","189","52.910052910052910","47.0899470899470900","HOMEM"
"250750705000684","1","184","91","275","66.909090909090900","33.0909090909090900","HOMEM"
"250750705000685","1","281","60","341","82.404692082111440","17.5953079178885600","HOMEM"
"250750705000686","1","176","171","347","50.720461095100866","49.2795389048991340","HOMEM"
"250750705000687","1","242","97","339","71.386430678466070","28.6135693215339230","HOMEM"
"250750705000688","1","179","151","330","54.242424242424240","45.7575757575757600","HOMEM"
"250750705000689","1","217","103","320","67.812500000000000","32.1875000000000000","HOMEM"
"250750705000690","4","100","42","142","70.422535211267600","29.5774647887323960","HOMEM"
"250750705000691","1","29","9","38","76.315789473684200","23.6842105263157900","HOMEM"
"250750705000692","1","199","75","274","72.627737226277380","27.3722627737226300","HOMEM"
"250750705000693","1","156","82","238","65.546218487394950","34.4537815126050400","HOMEM"
"250750705000694","1","214","101","315","67.936507936507940","32.0634920634920600","HOMEM"
"250750705000695","1","230","123","353","65.155807365439090","34.8441926345609050","HOMEM"
"250750705000696","1","190","123","313","60.702875399361020","39.2971246006389800","HOMEM"
"250750705000697","1","201","82","283","71.024734982332150","28.9752650176678440","HOMEM"
"250750705000698","1","124","34","158","78.481012658227850","21.5189873417721530","HOMEM"
"250750705000699","1","136","46","182","74.725274725274730","25.2747252747252740","HOMEM"
"250750705000700","1","136","91","227","59.911894273127750","40.0881057268722500","HOMEM"
"250750705000701","1","127","111","238","53.361344537815130","46.6386554621848700","HOMEM"
"250750705000702","1","72","83","155","46.451612903225810","53.5483870967741900","MULHER"
"250750705000703","1","132","72","204","64.705882352941170","35.2941176470588260","HOMEM"
"250750705000704","1","93","109","202","46.039603960396036","53.9603960396039640","MULHER"
"250750705000705","1","73","136","209","34.928229665071770","65.0717703349282300","MULHER"
"250750705000706","1","158","70","228","69.298245614035080","30.7017543859649100","HOMEM"
"250750705000707","1","60","52","112","53.571428571428570","46.4285714285714300","HOMEM"
"250750705000708","1","159","93","252","63.095238095238095","36.9047619047619050","HOMEM"
"250750705000709","1","117","57","174","67.241379310344830","32.7586206896551740","HOMEM"
"250750705000710","1","136","74","210","64.761904761904760","35.2380952380952400","HOMEM"
"250750705000711","1","117","125","242","48.347107438016530","51.6528925619834700","MULHER"
"250750705000712","1","144","86","230","62.608695652173914","37.3913043478260860","HOMEM"
"250750705000713","1","111","71","182","60.989010989010985","39.0109890109890150","HOMEM"
"250750705000714","1","159","121","280","56.785714285714285","43.2142857142857150","HOMEM"
"250750705000715","1","180","78","258","69.767441860465110","30.2325581395348840","HOMEM"
"250750705000716","1","293","107","400","73.250000000000000","26.7500000000000000","HOMEM"
"250750705000717","1","93","64","157","59.235668789808920","40.7643312101910800","HOMEM"
"250750705000718","1","133","89","222","59.909909909909906","40.0900900900900940","HOMEM"
"250750705000719","1","127","56","183","69.398907103825140","30.6010928961748620","HOMEM"
"250750705000720","1","115","87","202","56.930693069306930","43.0693069306930700","HOMEM"
"250750705000721","1","152","47","199","76.381909547738690","23.6180904522613060","HOMEM"
"250750705000722","1","150","53","203","73.891625615763540","26.1083743842364520","HOMEM"
"250750705000723","1","131","60","191","68.586387434554980","31.4136125654450250","HOMEM"
"250750705000724","1","4","4","8","50.000000000000000","50.0000000000000000","IGUAL"
"250750705000725","1","109","54","163","66.871165644171780","33.1288343558282200","HOMEM"
"250750705000726","1","73","87","160","45.625000000000000","54.3750000000000000","MULHER"
"250750705000727","1","80","142","222","36.036036036036040","63.9639639639639600","MULHER"
"250750705000728","1","135","112","247","54.655870445344130","45.3441295546558700","HOMEM"
"250750705000729","1","95","104","199","47.738693467336680","52.2613065326633200","MULHER"
"250750705000730","1","183","112","295","62.033898305084750","37.9661016949152500","HOMEM"
"250750705000731","1","176","125","301","58.471760797342190","41.5282392026578100","HOMEM"
"250750705000732","1","183","67","250","73.200000000000000","26.8000000000000000","HOMEM"
"250750705000733","1","126","58","184","68.478260869565220","31.5217391304347800","HOMEM"
"250750705000734","1","98","80","178","55.056179775280896","44.9438202247191040","HOMEM"
"250750705000735","1","133","106","239","55.648535564853550","44.3514644351464500","HOMEM"
"250750705000736","1","81","81","162","50.000000000000000","50.0000000000000000","IGUAL"
"250750705000737","1","156","78","234","66.666666666666670","33.3333333333333360","HOMEM"
"250750705000738","1","121","59","180","67.222222222222230","32.7777777777777800","HOMEM"
"250750705000739","1","129","109","238","54.201680672268910","45.7983193277310900","HOMEM"
"250750705000740","1","74","53","127","58.267716535433074","41.7322834645669260","HOMEM"
"250750705000741","1","244","96","340","71.764705882352940","28.2352941176470580","HOMEM"
"250750705000742","1","171","57","228","75.000000000000000","25.0000000000000000","HOMEM"
"250750705000743","1","80","61","141","56.737588652482266","43.2624113475177340","HOMEM"
"250750705000744","1","99","66","165","60.000000000000000","40.0000000000000000","HOMEM"
"250750705000745","1","166","77","243","68.312757201646100","31.6872427983539100","HOMEM"
"250750705000746","1","134","112","246","54.471544715447150","45.5284552845528500","HOMEM"
"250750705000747","1","115","80","195","58.974358974358970","41.0256410256410300","HOMEM"
"250750705000748","1","126","84","210","60.000000000000000","40.0000000000000000","HOMEM"
"250750705000749","1","147","96","243","60.493827160493830","39.5061728395061700","HOMEM"
"250750705000750","1","254","105","359","70.752089136490260","29.2479108635097500","HOMEM"
"250750705000751","1","110","199","309","35.598705501618120","64.4012944983818700","MULHER"
"250750705000752","1","159","161","320","49.687500000000000","50.3125000000000000","MULHER"
"250750705000753","1","138","178","316","43.670886075949370","56.3291139240506300","MULHER"
"250750705000754","1","146","181","327","44.648318042813460","55.3516819571865400","MULHER"
"250750705000755","1","150","66","216","69.444444444444440","30.5555555555555570","HOMEM"
"250750705000756","1","106","123","229","46.288209606986900","53.7117903930131000","MULHER"
"250750705000757","1","187","85","272","68.750000000000000","31.2500000000000000","HOMEM"
"250750705000758","1","189","139","328","57.621951219512200","42.3780487804878000","HOMEM"
"250750705000759","1","265","72","337","78.635014836795250","21.3649851632047460","HOMEM"
"250750705000760","1","162","102","264","61.363636363636370","38.6363636363636300","HOMEM"
"250750705000761","1","177","102","279","63.440860215053760","36.5591397849462400","HOMEM"
"250750705000762","1","136","78","214","63.551401869158880","36.4485981308411200","HOMEM"
"250750705000763","1","203","67","270","75.185185185185190","24.8148148148148130","HOMEM"
"250750705000764","1","125","201","326","38.343558282208590","61.6564417177914100","MULHER"
"250750705000765","1","170","89","259","65.637065637065630","34.3629343629343600","HOMEM"
"250750705000766","1","113","66","179","63.128491620111730","36.8715083798882700","HOMEM"
"250750705000767","1","153","95","248","61.693548387096776","38.3064516129032240","HOMEM"
"250750705000768","1","120","51","171","70.175438596491230","29.8245614035087700","HOMEM"
"250750705000769","1","88","41","129","68.217054263565880","31.7829457364341080","HOMEM"
"250750705000770","1","88","119","207","42.512077294685990","57.4879227053140100","MULHER"
"250750705000771","1","73","50","123","59.349593495934960","40.6504065040650400","HOMEM"
"250750705000772","1","61","91","152","40.131578947368420","59.8684210526315800","MULHER"
"250750705000773","1","108","100","208","51.923076923076920","48.0769230769230800","HOMEM"
"250750705000774","1","116","122","238","48.739495798319325","51.2605042016806750","MULHER"
"250750705000775","1","114","82","196","58.163265306122450","41.8367346938775500","HOMEM"
"250750705000776","1","97","82","179","54.189944134078210","45.8100558659217900","HOMEM"
"250750705000777","1","108","98","206","52.427184466019420","47.5728155339805800","HOMEM"
"250750705000778","1","193","176","369","52.303523035230356","47.6964769647696440","HOMEM"
"250750705000779","1","164","158","322","50.931677018633540","49.0683229813664600","HOMEM"
"250750705000780","1","148","179","327","45.259938837920490","54.7400611620795100","MULHER"
"250750705000781","1","214","61","275","77.818181818181810","22.1818181818181830","HOMEM"
"250750705000782","1","5","2","7","71.428571428571430","28.5714285714285730","HOMEM"
"250750705000783","1","88","50","138","63.768115942028984","36.2318840579710160","HOMEM"
"250750705000784","1","117","87","204","57.352941176470590","42.6470588235294100","HOMEM"
"250750705000785","1","121","91","212","57.075471698113205","42.9245283018867950","HOMEM"
"250750705000786","1","82","54","136","60.294117647058826","39.7058823529411740","HOMEM"
"250750705000787","1","89","30","119","74.789915966386560","25.2100840336134450","HOMEM"
"250750705000788","1","99","64","163","60.736196319018404","39.2638036809815960","HOMEM"
"250750705000789","1","98","86","184","53.260869565217390","46.7391304347826100","HOMEM"
